548662191340421120,Sat Dec 27 021034 +0000 2014|Risks in Using Social Media to Spot Signs of Mental Distress http//nytims/1rqi9I1
539821342489841664,Tue Dec 02 164012 +0000 2014|Bugs in Manhattan Compete With Rats for Food Refuse http//nytims/1HVoZui
539816541660135424,Tue Dec 02 162107 +0000 2014|CDC urges teenage boys to get circumcised to reduce risk of getting HIV http//nytims/11OOaO7
539780511083020289,Tue Dec 02 135757 +0000 2014|Well Circumcision Guidelines Target Teenagers http//nytims/1FJC3Pv
539649334107987968,Tue Dec 02 051642 +0000 2014|Antismoking Story That Is Tailored to Native Alaskans http//nytims/1yzBbvr
539645312189886465,Tue Dec 02 050043 +0000 2014|New York City Plans Focus on Mental Health in Justice System http//nytims/1rQxuCm
539645311246139392,Tue Dec 02 050042 +0000 2014|Video Feature Jade’s Journey Marked by Drugs and Death http//nytims/1yzB8jl
539608493008101377,Tue Dec 02 023424 +0000 2014|New York Attorney General Critical of Heroin Antidote’s Cost http//nytims/1y7IhEM
539608491716280320,Tue Dec 02 023424 +0000 2014|2014 Goals for Ebola Treatment May Not Be Met UN Health Officials Say http//nytims/1yEBq9q
539576812947644416,Tue Dec 02 002831 +0000 2014|Well Hoping for a Good Death http//nytims/1twVoO3
539576811882303488,Tue Dec 02 002831 +0000 2014|Well Therapy Prevents Repeat Suicide Attempts http//nytims/1twXEVr
539572323373023232,Tue Dec 02 001041 +0000 2014|OpEd Contributors Why Our Memory Fails Us http//nytims/1vD1jFY
539556436729401345,Mon Dec 01 230733 +0000 2014|Global Health GlaxoSmithKline Leads In Getting Drugs to Poor http//nytims/1yb70gr
539551905543098368,Mon Dec 01 224933 +0000 2014|Well I Was My Own Trauma Unit http//nytims/1yb7kvE
539551904498724864,Mon Dec 01 224933 +0000 2014|Books ‘The Invisible History of the Human Race’ Provides Transparency on Our Genetic Heritage http//nytims/1zaqjDD
539547896526675969,Mon Dec 01 223337 +0000 2014|The New Old Age Blog Part D for Drug Coverage — and Drudgery http//nytims/1zanC4W
539547895390023680,Mon Dec 01 223337 +0000 2014|Sifting Through Genes in Search of Answers on Ebola http//nytims/1yb71Rt
539544080150458369,Mon Dec 01 221827 +0000 2014|Well When Everyday Noise Is Unbearable http//nytims/1yb6oHN
539544078875365376,Mon Dec 01 221827 +0000 2014|Well Diabetes in Midlife Tied to Memory Problems Late in Life http//nytims/1zaktly
539532966188568578,Mon Dec 01 213417 +0000 2014|Well Ask Well Eating Fat to Boost Vitamin D and Calcium http//nytims/1yb4abg
539528265619496960,Mon Dec 01 211537 +0000 2014|Reactions Patient Results Risks Beyond Fertility Tallying Up What We Eat http//nytims/1A8N1gn
539528264524775424,Mon Dec 01 211536 +0000 2014|Observatory A Vulture’s Gut Is Simple but Seems Effective http//nytims/1yb3cvM
539509573041016832,Mon Dec 01 200120 +0000 2014|RT UpshotNYT Why we are eating more berries these days (Its supplyside not demand)  http//nytims/1y9lMmI http//pbstwimgcom/media/B3yRqkMIIAAFvRZjpg
539509111520780288,Mon Dec 01 195930 +0000 2014|RT jswatz Hope after pain depression and alcoholic haze Neediest Cases / AlexVadukul http//nytims/1rMHi0b
539508962589417472,Mon Dec 01 195854 +0000 2014|RT michaelpollan Important NYT story on big data and farming suggesting it will benefit the biggest players and monocropping http//tco…
539508771668897792,Mon Dec 01 195809 +0000 2014|Well Prescribing Vegetables Not Pills http//nytims/12k3XVg
539464304421257216,Mon Dec 01 170127 +0000 2014|The New Health Care Underinsurance Remains Big Problem Under Obama Health Law http//nytims/1A7YRat
539287730141016064,Mon Dec 01 051949 +0000 2014|Federal Study Finds 55 Percent of Infants Sleep With Soft Bedding Raising Risk of Death http//nytims/1y1JqO2
539267314441785345,Mon Dec 01 035841 +0000 2014|Popular ‘Eat This Not That’ Brand to Start Quarterly Magazine http//nytims/1y6qUrB
539262747436154881,Mon Dec 01 034032 +0000 2014|Case Seeking Job Protections for Pregnant Women Heads to Supreme Court  http//nytims/1y6lA7H
539262746345611266,Mon Dec 01 034032 +0000 2014|Drug to Stop Heroin Deaths Is More Costly the Police Say http//nytims/1A5HQh5
539258182376624129,Mon Dec 01 032224 +0000 2014|Ebola Now Preoccupies OnceSkeptical Leader in Guinea http//nytims/1y6lA7B
539258180833136640,Mon Dec 01 032223 +0000 2014|Retro Report Long After an ’80s Scare Suspicion of Power Lines Prevails http//nytims/1A5HNBO
538879173222498304,Sun Nov 30 021621 +0000 2014|NFL Teams Now Operate Under a Concussion Management Protocol http//nytims/1tAOEhl
538863902537580544,Sun Nov 30 011540 +0000 2014|Suit on Health Law Puts Focus on Funding Powers  http//nytims/1v5ngNS
538777784953606144,Sat Nov 29 193328 +0000 2014|Opinion Can Mushrooms Treat Depression http//nytims/127kwEv
538566526388154368,Sat Nov 29 053400 +0000 2014|At AssistedLiving Home Set to Close Holdouts Dig In as Services Dry Up http//nytims/1ytLl1B
538538517639753728,Sat Nov 29 034242 +0000 2014|Denham Harman 98 Dies Sought Leverage on Aging  http//nytims/1CqxP30
538534010587480064,Sat Nov 29 032448 +0000 2014|At AssistedLiving Home Set to Close Holdouts Dig In as Services Dry Up http//nytims/1Cqwid9
538534009471762433,Sat Nov 29 032447 +0000 2014|More Pastors Embrace Talk of Mental Ills http//nytims/1tztUGB
538420094045794304,Fri Nov 28 195208 +0000 2014|The private complexities of obesity at a young age http//nytims/1w0mQtr
538415927231250432,Fri Nov 28 193534 +0000 2014|This is what you do with all that turkey http//nytims/1FCmnNY http//pbstwimgcom/media/B3jWbshCUAAAW5Hjpg
538413984635166720,Fri Nov 28 192751 +0000 2014|RT celiadugger More polio vaccinators murdered in Pakistan main bastion of the disease Nawaz Sharifs promises unkept http//tco/D1Q4…
538393387578048512,Fri Nov 28 180601 +0000 2014|This is what you do with Thanksgiving leftovers 5 ideas that are pleasantly edible http//nytims/1vlbX2v http//pbstwimgcom/media/B3ZzfUDCQAAKBcspng
538361726228381696,Fri Nov 28 160012 +0000 2014|One less thing to worry about  as you renew your commitment to excercise antioxidants They may be that helpful http//nytims/1vl9Iw8
538178544296558594,Fri Nov 28 035218 +0000 2014|In Arizona a Textbook Fuels a Broader Dispute Over Sex Education  http//nytims/1ptHMGY
538178543294107648,Fri Nov 28 035218 +0000 2014|Despite Aid Push Ebola Is Raging in Sierra Leone http//nytims/1zBDAoL
538046511943536640,Thu Nov 27 190739 +0000 2014|Study Details Presidents’ Paths From Power to Dusty Corner of Cultural Memory http//nytims/1uZjIg2
538029842319810560,Thu Nov 27 180125 +0000 2014|Drug Maker Gave Large Payments to Doctors With Troubled Track Records  http//nytims/1HJ1QuU
537838075242881024,Thu Nov 27 051924 +0000 2014|National Briefing , Health US Smoking Rate Dips Again  http//nytims/1uY57S9
537821388510601217,Thu Nov 27 041305 +0000 2014|Wyoming Devises Plan to Expand Medicaid http//nytims/1vPXoaH
537792769264459776,Thu Nov 27 021922 +0000 2014|Food for Thought Calories on Menus Nationwide Experiment Into Human Behavior http//nytims/11VFtSQ
537774694720892928,Thu Nov 27 010733 +0000 2014|News Analysis Without Passing a Single Law Obama Crafts Bold Enviornmental Policy http//nytims/1yiNjSj
537770723620962305,Thu Nov 27 005146 +0000 2014|Sierra Leone to Eclipse Liberia in Ebola Cases http//nytims/1FtjWxb
537770722362683393,Thu Nov 27 005146 +0000 2014|1 Million Applied for Health Insurance in Federal Marketplace in First Week of Enrollment http//nytims/1yiNmgU
537689145460940800,Wed Nov 26 192736 +0000 2014|Well Diabetes Screening Lags in People With Hypertension http//nytims/1FrlJVj
537651561661755392,Wed Nov 26 165816 +0000 2014|Well Vegetarian Thanksgiving NoBake Apple Pie http//nytims/1zY81Gt
537645354620293120,Wed Nov 26 163336 +0000 2014|The Ethicist Should Free Office Food Be Taken Home http//nytims/1yheNb0
537481247178883073,Wed Nov 26 054129 +0000 2014|RT paulaspan Elder mistreatment in nursing homes often involves residents vs residents Chilling new study says 1 in five  http//tco/…
537481152085651456,Wed Nov 26 054107 +0000 2014|RT bstrauch As ginakolata writes private oncologists are a vanishing breed and patients are paying higher prices http//nytims/1xB3M0w
537480905317957633,Wed Nov 26 054008 +0000 2014|RT cslnyt Soon youll know the calories in takeout movie popcorn amp even restaurant beer  thx to FDA http//nytims/1xPD8Vm stavernise …
537480636827959296,Wed Nov 26 053904 +0000 2014|RT deborahblum The poison writer in the holidays My latest for nytimes A Warning on Nutmeg http//nytims/1rpCw2E via nytimeswell
537476249632133121,Wed Nov 26 052138 +0000 2014|Well Why Antioxidants Don’t Belong in Your Workout http//nytims/1vfSIHA
537450035240525824,Wed Nov 26 033728 +0000 2014|State Investigating Woman’s Death After Nursing Home Evacuation  http//nytims/1yepDyB
537450034275835905,Wed Nov 26 033728 +0000 2014|National Briefing , Health Study Finds Most With HIV Don’t Take Medicine  http//nytims/1xCXD3K
537421969692819457,Wed Nov 26 014557 +0000 2014|Eli Lilly Gets European Approval to Sell Trulicity a Type 2 Diabetes Drug http//nytims/1vLDNrn
537421968707186688,Wed Nov 26 014556 +0000 2014|Obama to Introduce Sweeping New Controls on Ozone Emissions http//nytims/11WR9DP
537409122166378497,Wed Nov 26 005453 +0000 2014|OpEd Contributor The Problem With Prostate Screening http//nytims/11WFqFr
537357180354039808,Tue Nov 25 212830 +0000 2014|Well Vegetarian Thanksgiving Vegetable Tarts Big and Small http//nytims/1xBnzNo
537345894463836161,Tue Nov 25 204339 +0000 2014|Well A Warning on Nutmeg http//nytims/1rdriE1
537336860176297985,Tue Nov 25 200745 +0000 2014|Panel Decides Against Strongest FDA Warning on Steroid Injections http//nytims/1rdctkZ
537318036903329792,Tue Nov 25 185257 +0000 2014|Evidence that serious physiological dysfunctions are at the root of chronic fatigue syndrome http//nytims/1HEIaIA
537308778006577152,Tue Nov 25 181610 +0000 2014|Even beer will get calorie counts at chains across the country starting soon http//nytims/1HEFmeE
537305892451270656,Tue Nov 25 180442 +0000 2014|The New Old Age Blog Violence in the Nursing Home http//nytims/1tgSbSF
537288362760364032,Tue Nov 25 165502 +0000 2014|Well Vegetarian Thanksgiving A Quinoa Stuffing http//nytims/1vbIEiV
537270846474420224,Tue Nov 25 154526 +0000 2014|RT bstrauch Want to know how many calories in that huge movie popcorn Probably not But now you will http//nytims/1tqFmV7
537104865433223168,Tue Nov 25 044553 +0000 2014|Report Faults Care of Peace Corps Volunteer http//nytims/1yacbM7
537104864086851584,Tue Nov 25 044553 +0000 2014|World Briefing New Strain of Bird Flu Prompts a Warning for Farmers http//nytims/1rm1dNG
537100552703074304,Tue Nov 25 042845 +0000 2014|Lawmakers Look for Ways to Provide Relief for Rising Cost of Generic Drugs http//nytims/1rlXyzd
537100551750959104,Tue Nov 25 042845 +0000 2014|Health Care Delays Lead to Ouster of Veterans Hospital Director in Phoenix http//nytims/1rlYIL8
537096644161175552,Tue Nov 25 041313 +0000 2014|FDA to Announce Sweeping Calorie Rules for Restaurants http//nytims/1yac96L
537096643095838722,Tue Nov 25 041313 +0000 2014|FDA Issues Caution on Use of Uterine Surgery Device That Can Spread Cancer http//nytims/1rlXxvf
537054230029545473,Tue Nov 25 012441 +0000 2014|Well Yogurt May Lower Diabetes Risk http//nytims/1xPs1Mf
537046173010628608,Tue Nov 25 005240 +0000 2014|Well Ask Well Can Athletes Be Vegans http//nytims/1vj3BKd
537042215240237056,Tue Nov 25 003656 +0000 2014|Global Health Hookah as Health Risk Still Qualifies as Smoking http//nytims/1vj3DBP
537042213948387329,Tue Nov 25 003656 +0000 2014|The Scan Science Events Minimalist Music and a Spotlight on Sex  http//nytims/1FlsO7Z
537037634686955520,Tue Nov 25 001844 +0000 2014|QampA What Determines the Color of Fish Flesh http//nytims/1vj3Uo5
537037633650978816,Tue Nov 25 001844 +0000 2014|Well Brains of People with Chronic Fatigue Syndrome Offer Clues About Disorder http//nytims/1Flv27t
537033189869768704,Tue Nov 25 000104 +0000 2014|Leading Surgeon Is Accused of Misconduct in Experimental Transplant Operations  http//nytims/1vj3DBN
537033188615684100,Tue Nov 25 000104 +0000 2014|Books XL Love Examines the Private Complications of Obesity in Americans’ Relationships http//nytims/1FlsQwu
537015941520179201,Mon Nov 24 225232 +0000 2014|Radiologists Are Reducing the Pain of Uncertainty http//nytims/1xOOHfF
536984054047203328,Mon Nov 24 204549 +0000 2014|Well Vegetarian Thanksgiving Pomegranate Salad http//nytims/1zm30Xg
536946511800971266,Mon Nov 24 181639 +0000 2014|Vegetarian Thanksgiving need not mean Tofurky Lots of delicious ideas here http//nytims/1pfSIbd http//pbstwimgcom/media/B3OeAdNCIAA0c36png
536943482355859456,Mon Nov 24 180436 +0000 2014|Well PCOS An Infertility Issue That Is Little Understood http//nytims/1uxekLQ
536938964020895744,Mon Nov 24 174639 +0000 2014|Well Low Vitamin D Tied to Higher Death Risk http//nytims/1HDn25t
536917573615767552,Mon Nov 24 162139 +0000 2014|A Quirk in Drug Pricing Reimbursements in private practice vs a hospital by ginakolata  http//nytims/1pfw2ro http//pbstwimgcom/media/B3ODrLCYAAcNz6png
536915832321101824,Mon Nov 24 161444 +0000 2014|RT UpshotNYT How to create the best healthcare policies http//nytims/1yLW45G http//pbstwimgcom/media/B3NkbnAIQAAaxOqjpg
536915432293531648,Mon Nov 24 161309 +0000 2014|RT sangerkatz In case you werent on Twitter Friday night HHS is wrestling with complex issues in reshaping renewal policy http//tco/…
536733610234363904,Mon Nov 24 041039 +0000 2014|Snow Brings Days of Tumult for Residents of Nursing Home Near Buffalo http//nytims/1y6hY59
536733609231933440,Mon Nov 24 041039 +0000 2014|Notable Absence of New Ebola Quarantines at New York Area Airports http//nytims/1xpUnc3
536729120391315456,Mon Nov 24 035248 +0000 2014|HomeBirth Film Prepares for Redelivery Worldwide http//nytims/1y6hY56
536729119464357888,Mon Nov 24 035248 +0000 2014|Private Oncologists Being Forced Out Leaving Patients to Face Higher Bills http//nytims/1xpUnbX
536696527109259266,Mon Nov 24 014318 +0000 2014|Retro Report Debate Persists Over Diagnosing Mental Health Disorders Long After ‘Sybil’ http//nytims/1qXldvt
536172297829105664,Sat Nov 22 150012 +0000 2014|Teenage drivers who sleep later have fewer car accidents a study suggests http//nytims/1F8gny2
536017155192393729,Sat Nov 22 044343 +0000 2014|Dr Donald F Steiner Diabetes Researcher Dies at 84 http//nytims/1um0FHm
536012564942319617,Sat Nov 22 042528 +0000 2014|The New Health Care Change in Health Care Law Would Take Aim at Consumer Inertia http//nytims/1vydkhC
536012562954194945,Sat Nov 22 042528 +0000 2014|Officials Revise Goals on Containing Ebola After Signs of Wider Exposure in Mali  http//nytims/1vydm9d
535936538648256512,Fri Nov 21 232322 +0000 2014|RT palafo Adam Lanza’s Mental Problems ‘Completely Untreated’ Before Newtown Shootings Report Says via nytimes http//wwwnytimescom/2014/11/22/nyregion/beforenewtownshootingsadamlanzasmentalproblemscompletelyuntreatedreportsayshtmlsmprod=nytcoreiphonesmid=nytcoreiphoneshare
535936489113538560,Fri Nov 21 232310 +0000 2014|RT UpshotNYT Randomized trials are highly effective for improving health care delivery but theyre also rare Why http//nytims/1xKKpXZ
535891616167628801,Fri Nov 21 202452 +0000 2014|The New Health Care How to Arrive at the Best Health Policies  http//nytims/11DAe9t
535853855125544960,Fri Nov 21 175449 +0000 2014|Well Vegetarian Thanksgiving Skyping the Holiday Meal http//nytims/11CZBrN
535833442848890880,Fri Nov 21 163342 +0000 2014|House Republicans Sue Obama Administration Over Health Law http//nytims/1tanMFF
535825276773470208,Fri Nov 21 160115 +0000 2014|Hungover this morning Most people who get drunk are not alcoholics There may be other strategies to help you  http//nytims/1xuV47x
535820863715946497,Fri Nov 21 154343 +0000 2014|Recipes for Health Apples From Thanksgiving Start to Finish http//nytims/1tai7zd
535816861901139969,Fri Nov 21 152749 +0000 2014|Well Antibiotics During Pregnancy May Increase Child’s Obesity Risk http//nytims/1tagRw8
535786246086205440,Fri Nov 21 132610 +0000 2014|Years after their diagnosis many people observe their cancerversaries http//nytims/1F8gbyI
535739206618718208,Fri Nov 21 101915 +0000 2014|Why it’s important for people to know how much their health care tests cost http//nytims/1xuLeTa
535654797551362048,Fri Nov 21 044350 +0000 2014|National Briefing , Washington Health Insurance Enrollment for Exchanges Was Overcounted http//nytims/1uNubez
535654795978473472,Fri Nov 21 044350 +0000 2014|The New Health Care Health Enrollment Counting Error Shows Where System Is Still Broken http//nytims/11kMZFO
535650678681907202,Fri Nov 21 042728 +0000 2014|FDA Approves Hysingla a Powerful Painkiller http//nytims/1uNubex
535650677033537536,Fri Nov 21 042727 +0000 2014|Ebola Spread Has Slowed in Liberia CDC Says http//nytims/11kN24u
535569367036362752,Thu Nov 20 230422 +0000 2014|About 29 of the population meets the definition for excessive drinking but 90 of them do not meet the definition of alcoholism
535567863483219968,Thu Nov 20 225823 +0000 2014|Well Most Heavy Drinkers Are Not Alcoholics http//nytims/1uFaaoO
535564400787468288,Thu Nov 20 224438 +0000 2014|Navy medical officer who refused to forcefeed prisoners at Guantánamo gets support from nurses http//nytims/1F8ijqg
